# modelo=pope_completo_fL_feta
# epsilon=1.0
# C_k=1.5
# beta=5.2
# nu=0.01
# eta=3.162277660168e-02
# Re_nominal=100
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
3.654108097419593e+00,1.722282871245921e-01,1.155530440431036e-01
3.666757095633977e+00,1.712318494713560e-01,1.159530404878721e-01
3.679449879404661e+00,1.702410502461395e-01,1.163544215535060e-01
3.692186600298979e+00,1.692558567308947e-01,1.167571920329850e-01
3.704967410408930e+00,1.682762363892417e-01,1.171613567358805e-01
3.717792462352989e+00,1.673021568654368e-01,1.175669204884125e-01
3.730661909277933e+00,1.663335859833459e-01,1.179738881335072e-01
3.743575904860672e+00,1.653704917454228e-01,1.183822645308553e-01
3.756534603310078e+00,1.644128423316936e-01,1.187920545569694e-01
3.769538159368831e+00,1.634606060987464e-01,1.192032631052429e-01
3.782586728315267e+00,1.625137515787274e-01,1.196158950860077e-01
3.795680465965228e+00,1.615722474783404e-01,1.200299554265934e-01
3.808819528673928e+00,1.606360626778547e-01,1.204454490713862e-01
3.822004073337817e+00,1.597051662301159e-01,1.208623809818873e-01
3.835234257396454e+00,1.587795273595635e-01,1.212807561367727e-01
3.848510238834389e+00,1.578591154612542e-01,1.217005795319526e-01
3.861832176183049e+00,1.569439000998885e-01,1.221218561806309e-01
3.875200228522629e+00,1.560338510088462e-01,1.225445911133651e-01
3.888614555483996e+00,1.551289380892238e-01,1.229687893781263e-01
3.902075317250589e+00,1.542291314088794e-01,1.233944560403598e-01
